Image,PSNR_CLAHE,PSNR_CLALHE,SSIM_CLAHE,SSIM_CLALHE,Entropy_CLAHE,Entropy_CLALHE,AMBE_CLAHE,AMBE_CLALHE
test.jpg,16.1588618603341,23.5792321574358,0.453579600484102,0.816253810110037,7.84879440741884,7.47464501991716,0.0392860929072808,0.0199268835913566
test1.jpg,16.6474897966324,19.5543313750795,0.612169323225965,0.717954319910638,7.83489334451158,7.80157450209164,0.0135172037565223,0.0302989945978378
test2.jpg,17.8282566875307,22.5500842639001,0.686023163836484,0.894839228241846,7.12838942498019,6.44154008986889,0.0956247433059848,0.035960252274167
